X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,TypeOfSteel_A300,TypeOfSteel_A400,Fault_class
41.0,207.0,2336275.0,2336344.0,,,162.0,,37.0,124.0,1356.0,40.0,0.0605,0.5003,0.4157,,0.5993,0.4259,0.0,3.7577,2.2201,1.8389,-0.5843,-0.197,1.0,0,1,K_Scatch
39.0,214.0,2350467.0,2350536.0,,,129.0,,44.0,124.0,1356.0,40.0,0.0575,0.464,0.3943,,0.7202,0.5349,0.0,3.811,2.243,1.8389,-0.6057,-0.1871,1.0,0,1,K_Scatch
39.0,211.0,2364667.0,2364730.0,,,142.0,,46.0,127.0,1358.0,40.0,0.0574,0.4111,0.3663,,0.587,0.4437,0.0,3.8049,2.2355,1.7993,-0.6337,-0.1744,1.0,0,1,K_Scatch
39.0,216.0,2382409.0,2382472.0,,,135.0,,46.0,124.0,1358.0,40.0,0.0574,0.4405,0.3559,,0.673,0.4667,0.0,3.7951,2.248,1.7993,-0.6441,-0.1884,1.0,0,1,K_Scatch
41.0,212.0,2421444.0,2421508.0,,,159.0,,43.0,125.0,1358.0,40.0,0.0604,0.4934,0.3743,,0.5797,0.4025,0.0,3.7438,2.233,1.8062,-0.6257,-0.1827,1.0,0,1,K_Scatch
39.0,210.0,2449833.0,2449893.0,,,132.0,,51.0,127.0,1358.0,40.0,0.0574,0.4331,0.3509,,0.6264,0.4545,0.0,3.7646,2.233,1.7781,-0.6491,-0.1694,1.0,0,1,K_Scatch
41.0,210.0,2556287.0,2556352.0,,,125.0,,43.0,124.0,1358.0,40.0,0.0604,0.4325,0.3846,,0.7717,0.52,0.0,3.7948,2.2279,1.8129,-0.6154,-0.1865,1.0,0,1,K_Scatch
41.0,214.0,2566935.0,2566997.0,,,131.0,,47.0,127.0,1358.0,40.0,0.0604,0.4336,0.3584,,0.7149,0.4733,0.0,3.7836,2.238,1.7924,-0.6416,-0.1852,1.0,0,1,K_Scatch
41.0,209.0,2598874.0,2598935.0,,,125.0,,41.0,126.0,1358.0,40.0,0.0604,0.4182,0.3631,,0.6693,0.488,0.0,3.7754,2.2253,1.7853,-0.6369,-0.1797,1.0,0,1,K_Scatch
130.0,188.0,2638000.0,2638062.0,1685.0,181.0,101.0,,115.0,135.0,1358.0,40.0,0.1915,0.5314,0.9355,0.0427,0.3204,0.6139,1.0,3.2266,1.7634,1.7924,0.0645,-0.0332,1.0,0,1,K_Scatch
39.0,216.0,2648545.0,2648612.0,,,140.0,,45.0,127.0,1358.0,40.0,0.0574,0.468,0.3785,,0.658,0.4786,0.0,3.8,2.248,1.8261,-0.6215,-0.1818,1.0,0,1,K_Scatch
39.0,216.0,2662735.0,2662807.0,,,172.0,,33.0,124.0,1358.0,40.0,0.0574,0.4771,0.4068,,0.5396,0.4186,0.0,3.8237,2.248,1.8573,-0.5932,-0.1909,1.0,0,1,K_Scatch
41.0,218.0,2698232.0,2698294.0,,,148.0,,40.0,126.0,1358.0,40.0,0.0604,0.4235,0.3503,,0.6436,0.4189,0.0,3.8012,2.248,1.7924,-0.6497,-0.1847,1.0,0,1,K_Scatch
41.0,216.0,2708878.0,2708939.0,,,134.0,,42.0,126.0,1358.0,40.0,0.0604,0.41,0.3486,,0.6364,0.4552,0.0,3.7992,2.243,1.7853,-0.6514,-0.1879,1.0,0,1,K_Scatch
39.0,212.0,2730163.0,2730230.0,,,149.0,,40.0,125.0,1356.0,40.0,0.0575,0.473,0.3873,,0.5786,0.4497,0.0,3.7859,2.238,1.8261,-0.6127,-0.1874,1.0,0,1,K_Scatch
41.0,213.0,2740809.0,2740889.0,,,186.0,,43.0,134.0,1358.0,40.0,0.0604,0.5253,0.4651,,0.4832,0.4301,0.0,3.815,2.2355,1.9031,-0.5349,-0.1799,1.0,0,1,K_Scatch
37.0,212.0,2751455.0,2751522.0,,,184.0,,40.0,124.0,1358.0,40.0,0.0545,0.4644,0.3829,,0.5401,0.3641,0.0,3.798,2.243,1.8261,-0.6171,-0.1858,1.0,0,1,K_Scatch
147.0,180.0,2765714.0,2765730.0,251.0,41.0,25.0,30451.0,115.0,132.0,1358.0,40.0,0.2165,0.5246,0.4848,0.0243,0.8049,0.64,0.0,2.3997,1.5185,1.2041,-0.5152,-0.0522,0.8183,0,1,K_Scatch
39.0,212.0,2776296.0,2776362.0,,,143.0,,39.0,126.0,1358.0,40.0,0.0574,0.4595,0.3815,,0.6578,0.4615,0.0,3.7904,2.238,1.8195,-0.6185,-0.1797,1.0,0,1,K_Scatch
39.0,212.0,2786940.0,2787008.0,,,154.0,,42.0,126.0,1358.0,40.0,0.0574,0.4926,0.3931,,0.5767,0.4416,0.0,3.7759,2.238,1.8325,-0.6069,-0.1852,1.0,0,1,K_Scatch
39.0,216.0,2797592.0,2797652.0,,,149.0,,44.0,127.0,1358.0,40.0,0.0574,0.4495,0.339,,0.548,0.4027,0.0,3.7669,2.248,1.7781,-0.661,-0.1871,1.0,0,1,K_Scatch
149.0,183.0,2811847.0,2811861.0,219.0,43.0,21.0,26683.0,109.0,134.0,1358.0,40.0,0.2194,0.5399,0.4118,0.025,0.7907,0.6667,0.0,2.3404,1.5315,1.1461,-0.5882,-0.0481,0.761,0,1,K_Scatch
37.0,212.0,2829521.0,2829590.0,,,134.0,,37.0,119.0,1356.0,40.0,0.0546,0.4678,0.3943,,0.6364,0.5149,0.0,3.8079,2.243,1.8389,-0.6057,-0.1877,1.0,0,1,K_Scatch
41.0,218.0,2840169.0,2840236.0,,,135.0,,40.0,124.0,1358.0,40.0,0.0604,0.4516,0.3785,,0.6704,0.4963,0.0,3.8131,2.248,1.8261,-0.6215,-0.186,1.0,0,1,K_Scatch
39.0,216.0,2854357.0,2854430.0,,,143.0,,43.0,119.0,1358.0,40.0,0.0574,0.5008,0.4124,,0.6413,0.5105,0.0,3.8096,2.248,1.8633,-0.5876,-0.1895,1.0,0,1,K_Scatch
39.0,213.0,2875657.0,2875730.0,,,175.0,,41.0,134.0,1356.0,40.0,0.0575,0.5054,0.4195,,0.5273,0.4171,0.0,3.7981,2.2406,1.8633,-0.5805,-0.1794,1.0,0,1,K_Scatch
39.0,214.0,2886302.0,2886367.0,,,138.0,,42.0,124.0,1356.0,40.0,0.0575,0.4565,0.3714,,0.5932,0.471,0.0,3.7911,2.243,1.8129,-0.6286,-0.1969,1.0,0,1,K_Scatch
41.0,214.0,2896951.0,2897015.0,,,139.0,,41.0,126.0,1358.0,40.0,0.0604,0.4121,0.3699,,0.6314,0.4604,0.0,3.8135,2.238,1.8062,-0.6301,-0.1809,1.0,0,1,K_Scatch
41.0,216.0,2943077.0,2943144.0,,,131.0,,48.0,124.0,1358.0,40.0,0.0604,0.413,0.3829,,0.6387,0.5114,0.0,3.8377,2.243,1.8261,-0.6171,-0.179,1.0,0,1,K_Scatch
41.0,216.0,2957266.0,2957336.0,,,155.0,,42.0,124.0,1358.0,40.0,0.0604,0.4569,0.4,,0.5795,0.4516,0.0,3.823,2.243,1.8451,-0.6,-0.1861,1.0,0,1,K_Scatch
147.0,172.0,2975077.0,2975090.0,170.0,28.0,14.0,20714.0,114.0,132.0,1356.0,40.0,0.2168,0.4769,0.52,0.0184,0.8929,0.9286,0.0,2.2304,1.3979,1.1139,-0.48,-0.0481,0.5378,0,1,K_Scatch
41.0,216.0,2985655.0,2985724.0,,,138.0,,40.0,127.0,1356.0,40.0,0.0605,0.42,0.3943,,0.6944,0.5,0.0,3.8453,2.243,1.8389,-0.6057,-0.1805,1.0,0,1,K_Scatch
39.0,215.0,3003398.0,3003466.0,,,141.0,,40.0,119.0,1356.0,40.0,0.0575,0.451,0.3864,,0.6423,0.4823,0.0,3.8176,2.2455,1.8325,-0.6136,-0.1851,1.0,0,1,K_Scatch
41.0,213.0,4348250.0,4348321.0,,,145.0,,48.0,125.0,1356.0,40.0,0.0605,0.4975,0.4128,,0.6056,0.4897,0.0,3.788,2.2355,1.8513,-0.5872,-0.1736,1.0,0,1,K_Scatch
41.0,221.0,4358896.0,4358964.0,,,160.0,,43.0,124.0,1358.0,40.0,0.0604,0.4858,0.3778,,0.6228,0.425,0.0,3.7989,2.2553,1.8325,-0.6222,-0.179,1.0,0,1,K_Scatch
41.0,211.0,4373092.0,4373158.0,,,159.0,,46.0,126.0,1356.0,40.0,0.0605,0.4369,0.3882,,0.5944,0.4151,0.0,3.8006,2.2304,1.8195,-0.6118,-0.1746,1.0,0,1,K_Scatch
41.0,210.0,4383746.0,4383803.0,,,138.0,,43.0,125.0,1358.0,40.0,0.0604,0.4291,0.3373,,0.5671,0.413,0.0,3.7403,2.2279,1.7559,-0.6627,-0.1739,1.0,0,1,K_Scatch
41.0,209.0,4401486.0,4401544.0,,,155.0,,43.0,126.0,1356.0,40.0,0.0605,0.4322,0.3452,,0.5833,0.3742,0.0,3.743,2.2253,1.7634,-0.6548,-0.175,1.0,0,1,K_Scatch
41.0,212.0,4419228.0,4419287.0,,,144.0,,46.0,127.0,1358.0,40.0,0.0604,0.388,0.345,,0.6429,0.4097,0.0,3.7906,2.233,1.7708,-0.655,-0.1751,1.0,0,1,K_Scatch
41.0,210.0,4440514.0,4440576.0,,,154.0,,43.0,125.0,1356.0,40.0,0.0605,0.4572,0.3669,,0.5578,0.4026,0.0,3.755,2.2279,1.7924,-0.6331,-0.1773,1.0,0,1,K_Scatch
41.0,209.0,4639210.0,4639275.0,,,169.0,,48.0,126.0,1358.0,40.0,0.0604,0.4663,0.3869,,0.5676,0.3846,0.0,3.7655,2.2253,1.8129,-0.6131,-0.1704,1.0,0,1,K_Scatch
41.0,206.0,4649858.0,4649920.0,,,137.0,,44.0,127.0,1358.0,40.0,0.0604,0.4317,0.3758,,0.6298,0.4525,0.0,3.7645,2.2175,1.7924,-0.6242,-0.17,1.0,0,1,K_Scatch
41.0,211.0,4703077.0,4703142.0,,,158.0,,44.0,125.0,1356.0,40.0,0.0605,0.4724,0.3823,,0.5882,0.4114,0.0,3.7657,2.2304,1.8129,-0.6176,-0.1762,1.0,0,1,K_Scatch
84.0,214.0,,,,,91.0,,64.0,127.0,1358.0,40.0,0.1237,0.3965,0.4,,0.6915,0.5714,0.0,3.6107,2.1139,1.716,-0.6,-0.1655,1.0,0,1,K_Scatch
85.0,209.0,,,,150.0,76.0,,65.0,127.0,1358.0,40.0,0.1252,0.3669,0.4355,,0.8267,0.7105,0.0,3.6273,2.0934,1.7324,-0.5645,-0.159,1.0,0,1,K_Scatch
41.0,209.0,,,,,136.0,,63.0,127.0,1360.0,40.0,0.0603,0.4818,0.3274,,0.6537,0.4044,0.0,3.6802,2.2253,1.7404,-0.6726,-0.1575,1.0,0,1,K_Scatch
79.0,217.0,,,,176.0,89.0,,68.0,127.0,1358.0,40.0,0.1164,0.3961,0.3841,,0.7841,0.5955,0.0,3.6451,2.1399,1.7243,-0.6159,-0.1557,1.0,0,1,K_Scatch
80.0,210.0,,,,177.0,99.0,,56.0,127.0,1360.0,40.0,0.1177,0.4201,0.4154,,0.7345,0.5454,0.0,3.6097,2.1139,1.7324,-0.5846,-0.1558,1.0,0,1,K_Scatch
86.0,215.0,,,,163.0,89.0,,65.0,127.0,1360.0,40.0,0.1265,0.3394,0.3954,,0.7914,0.573,0.0,3.6381,2.1106,1.7076,-0.6047,-0.1496,1.0,0,1,K_Scatch
89.0,217.0,,,,175.0,99.0,,66.0,127.0,1360.0,40.0,0.1309,0.3685,0.3828,,0.7314,0.4949,0.0,3.5978,2.1072,1.6902,-0.6172,-0.1497,1.0,0,1,K_Scatch
83.0,202.0,,,,157.0,86.0,,67.0,127.0,1360.0,40.0,0.1221,0.4075,0.4118,,0.758,0.5698,0.0,3.5385,2.0756,1.6902,-0.5882,-0.1556,1.0,0,1,K_Scatch
68.0,206.0,,,,179.0,100.0,,68.0,127.0,1358.0,40.0,0.1001,0.399,0.3841,,0.771,0.53,0.0,3.6431,2.1399,1.7243,-0.6159,-0.1563,1.0,0,1,K_Scatch
64.0,203.0,,,,185.0,108.0,,74.0,132.0,1360.0,40.0,0.0941,0.4587,0.4173,,0.7513,0.537,0.0,3.6399,2.143,1.7634,-0.5827,-0.1415,1.0,0,1,K_Scatch
61.0,213.0,,,,157.0,95.0,,73.0,127.0,1362.0,40.0,0.0896,0.4759,0.3158,,0.9682,0.5053,0.0,3.5825,2.1818,1.6812,-0.6842,-0.148,1.0,0,1,K_Scatch
87.0,211.0,,,,,90.0,,71.0,127.0,1360.0,40.0,0.1279,0.3952,0.4193,,0.6108,0.5778,0.0,3.5911,2.0934,1.716,-0.5806,-0.147,1.0,0,1,K_Scatch
73.0,213.0,,,,185.0,102.0,,70.0,127.0,1358.0,40.0,0.1075,0.4571,0.3643,,0.7568,0.5,0.0,3.5884,2.1461,1.7076,-0.6357,-0.1535,1.0,0,1,K_Scatch
3.0,776.0,19000.0,19123.0,,,,,27.0,124.0,1358.0,50.0,0.0044,,0.1591,,0.9083,0.2901,0.0,4.1579,,2.0899,-0.8409,-0.2148,1.0,0,1,K_Scatch
2.0,226.0,29657.0,29792.0,,,,,26.0,126.0,1358.0,50.0,0.003,0.4692,0.6027,,0.2783,0.3375,0.0,4.2055,,2.1303,-0.3973,-0.224,1.0,0,1,K_Scatch
0.0,224.0,40322.0,40447.0,,,,,29.0,124.0,1358.0,50.0,0.0,0.5232,0.558,,0.3027,0.3511,0.0,4.1255,,2.0969,-0.442,-0.2224,1.0,0,1,K_Scatch
1.0,250.0,115072.0,115195.0,,,,,23.0,140.0,1378.0,40.0,0.0014,0.489,0.494,,0.2641,0.2282,0.0,4.1945,,2.0899,-0.506,-0.1353,1.0,0,1,K_Scatch
13.0,871.0,139939.0,140094.0,,,,,22.0,143.0,1378.0,40.0,0.0189,,0.1806,,0.9965,0.3094,0.0,4.1821,,2.1903,-0.8194,-0.1053,1.0,0,1,K_Scatch
203.0,342.0,55774.0,55824.0,,173.0,87.0,,35.0,,1666.0,40.0,0.2437,0.5204,0.3597,,0.8035,0.5747,0.0,3.5228,2.143,1.699,-0.6403,,1.0,0,1,K_Scatch
238.0,354.0,87744.0,87794.0,,,114.0,,36.0,103.0,1664.0,40.0,0.2861,0.4331,0.431,,0.6073,0.4386,0.0,3.5169,2.0645,1.699,-0.569,-0.3807,1.0,0,1,K_Scatch
233.0,345.0,98402.0,98450.0,,169.0,93.0,,35.0,103.0,1670.0,40.0,0.279,0.3787,0.4286,,0.6627,0.5161,0.0,3.5238,2.0492,1.6812,-0.5714,-0.3797,1.0,0,1,K_Scatch
215.0,340.0,109058.0,109106.0,,173.0,100.0,,35.0,108.0,1666.0,40.0,0.2581,0.395,0.384,,0.7225,0.48,0.0,3.5599,2.0969,1.6812,-0.616,-0.3703,1.0,0,1,K_Scatch
230.0,332.0,119716.0,119826.0,,,,,36.0,118.0,1666.0,40.0,0.2761,0.4951,0.9273,,0.2519,0.5093,1.0,3.7532,2.0086,2.0414,0.0727,-0.3105,1.0,0,1,K_Scatch
225.0,346.0,130372.0,130421.0,,166.0,89.0,,38.0,103.0,1670.0,40.0,0.2695,0.4556,0.405,,0.7289,0.5506,0.0,3.5089,2.0828,1.6902,-0.595,-0.3702,1.0,0,1,K_Scatch
250.0,373.0,3629947.0,3630060.0,,,,,40.0,134.0,1666.0,40.0,0.3001,0.5601,0.9187,,0.3844,0.5736,0.0,3.7863,2.0899,2.0531,-0.0813,-0.1902,1.0,0,1,K_Scatch
243.0,370.0,3658370.0,3658511.0,,,,,40.0,135.0,1666.0,40.0,0.2917,0.5734,0.9007,,0.2749,0.5423,1.0,3.883,2.1038,2.1492,0.0993,-0.162,1.0,0,1,K_Scatch
241.0,360.0,3711661.0,3711800.0,,,,,43.0,140.0,1666.0,40.0,0.2893,0.572,0.8561,,0.2419,0.4744,1.0,3.85,2.0756,2.143,0.1439,-0.1463,1.0,0,1,K_Scatch
836.0,878.0,2150529.0,2150756.0,,,,,9.0,143.0,1362.0,40.0,0.7107,0.4347,0.185,0.0308,0.1414,0.8798,1.0,3.7316,1.6233,2.356,0.815,-0.0786,1.0,0,1,K_Scatch
414.0,438.0,2887460.0,2887476.0,263.0,29.0,17.0,30104.0,87.0,134.0,1358.0,40.0,0.6097,0.3151,0.6667,0.0177,0.8276,0.9412,0.0,2.42,1.3802,1.2041,-0.3333,-0.1058,0.633,0,1,K_Scatch
1002.0,1027.0,155255.0,155262.0,62.0,31.0,9.0,7479.0,114.0,132.0,1360.0,100.0,0.4897,0.6457,0.28,0.0184,0.8065,0.7778,0.0,1.7924,1.3979,0.8451,-0.72,-0.0576,0.2998,1,0,Stains
1145.0,1152.0,1083340.0,1083344.0,22.0,7.0,4.0,2871.0,116.0,148.0,1358.0,50.0,0.3034,0.2143,0.5714,0.0052,1.0,1.0,0.0,1.3424,0.8451,0.6021,-0.4286,0.0195,0.1384,0,1,Stains
570.0,579.0,1162279.0,1162292.0,86.0,17.0,13.0,9819.0,100.0,125.0,1358.0,50.0,0.8395,0.265,0.6923,0.0066,0.5294,1.0,1.0,1.9345,0.9542,1.1139,0.3077,-0.108,0.2253,0,1,Stains
1179.0,1191.0,1223690.0,1223696.0,42.0,14.0,7.0,5558.0,127.0,140.0,1360.0,50.0,0.2485,0.4167,0.5,0.0088,0.8571,0.8571,0.0,1.6233,1.0792,0.7782,-0.5,0.0338,0.1773,0,1,Stains
955.0,960.0,1260440.0,1260444.0,17.0,6.0,4.0,2246.0,120.0,149.0,1360.0,50.0,0.5882,0.15,0.8,0.0037,0.8333,1.0,0.0,1.2305,0.699,0.6021,-0.2,0.0322,0.1322,0,1,Stains
581.0,589.0,1273552.0,1273556.0,18.0,9.0,5.0,2274.0,110.0,141.0,1362.0,50.0,0.8532,0.4375,0.5,0.0059,0.8889,0.8,0.0,1.2553,0.9031,0.6021,-0.5,-0.013,0.1417,0,1,Stains
778.0,782.0,1292292.0,1292296.0,12.0,4.0,4.0,1537.0,112.0,149.0,1360.0,50.0,0.85,0.25,1.0,0.0029,1.0,1.0,0.5,1.0792,0.6021,0.6021,0.0,0.0007,0.1292,0,1,Stains
977.0,981.0,1311529.0,1311535.0,12.0,5.0,6.0,1563.0,125.0,143.0,1358.0,50.0,0.5552,0.5,0.6667,0.003,0.8,1.0,1.0,1.0792,0.6021,0.7782,0.3333,0.0176,0.1353,0,1,Stains
604.0,608.0,1322072.0,1322076.0,12.0,4.0,4.0,1543.0,110.0,140.0,1358.0,50.0,0.8895,0.25,1.0,0.003,1.0,1.0,0.5,1.0792,0.6021,0.6021,0.0,0.0046,0.1292,0,1,Stains
1254.0,1259.0,1333074.0,1333079.0,12.0,5.0,5.0,1528.0,115.0,141.0,1358.0,50.0,0.1458,0.52,1.0,0.0037,1.0,1.0,0.5,1.0792,0.699,0.699,0.0,-0.0052,0.1361,0,1,Stains
799.0,804.0,1341292.0,1341296.0,12.0,5.0,4.0,1504.0,111.0,140.0,1360.0,50.0,0.8177,0.4,0.8,0.0037,1.0,1.0,0.0,1.0792,0.699,0.6021,-0.2,-0.0208,0.1322,0,1,Stains
1209.0,1218.0,1351649.0,1351652.0,14.0,10.0,4.0,1808.0,122.0,136.0,1356.0,50.0,0.2035,0.4815,0.3333,0.0066,0.9,0.75,0.0,1.1461,0.9542,0.4771,-0.6667,0.0089,0.1376,0,1,Stains
402.0,408.0,1361745.0,1361748.0,12.0,6.0,3.0,1541.0,111.0,142.0,1358.0,50.0,0.5921,0.3333,0.5,0.0044,1.0,1.0,0.0,1.0792,0.7782,0.4771,-0.5,0.0033,0.1307,0,1,Stains
752.0,759.0,1378585.0,1378588.0,15.0,7.0,3.0,1923.0,123.0,141.0,1360.0,50.0,0.8838,0.2857,0.4286,0.0052,1.0,1.0,0.0,1.1761,0.8451,0.4771,-0.5714,0.0016,0.133,0,1,Stains
621.0,627.0,1388036.0,1388039.0,12.0,6.0,3.0,1539.0,113.0,141.0,1358.0,50.0,0.9146,0.3333,0.5,0.0044,1.0,1.0,0.0,1.0792,0.7782,0.4771,-0.5,0.0019,0.1307,0,1,Stains
615.0,625.0,1398169.0,1398179.0,65.0,12.0,10.0,7104.0,89.0,126.0,1358.0,50.0,0.9057,0.35,1.0,0.0074,0.8333,1.0,0.5,1.8129,1.0,1.0,0.0,-0.1461,0.2061,0,1,Stains
1217.0,1225.0,1413272.0,1413276.0,12.0,9.0,4.0,1509.0,112.0,143.0,1358.0,50.0,0.1959,0.625,0.5,0.0059,0.8889,1.0,0.0,1.0792,0.9031,0.6021,-0.5,-0.0176,0.1417,0,1,Stains
1196.0,1201.0,1423992.0,1423996.0,12.0,6.0,4.0,1585.0,128.0,141.0,1358.0,50.0,0.2312,0.4,0.8,0.0037,0.8333,1.0,0.0,1.0792,0.699,0.6021,-0.2,0.0319,0.1322,0,1,Stains
772.0,777.0,1436089.0,1436092.0,11.0,5.0,3.0,1398.0,111.0,135.0,1358.0,50.0,0.8557,0.2667,0.6,0.0037,1.0,1.0,0.0,1.0414,0.699,0.4771,-0.4,-0.0071,0.1284,0,1,Stains
425.0,430.0,1444004.0,1444009.0,17.0,6.0,5.0,2181.0,122.0,132.0,1358.0,50.0,0.6259,0.32,1.0,0.0037,0.8333,1.0,0.5,1.2305,0.699,0.699,0.0,0.0023,0.1361,0,1,Stains
584.0,590.0,83249.0,83253.0,15.0,6.0,4.0,1522.0,90.0,118.0,1358.0,50.0,0.8601,0.375,0.6667,0.0044,1.0,1.0,0.0,1.1761,0.7782,0.6021,-0.3333,-0.2073,0.1353,0,1,Stains
852.0,856.0,134988.0,134992.0,12.0,6.0,4.0,1335.0,99.0,127.0,1358.0,50.0,0.7393,0.25,1.0,0.003,0.6667,1.0,0.5,1.0792,0.6021,0.6021,0.0,-0.1309,0.1292,0,1,Stains
1035.0,1040.0,156370.0,156373.0,9.0,5.0,4.0,1063.0,107.0,126.0,1358.0,50.0,0.4683,0.4,0.6,0.0037,1.0,0.75,0.0,0.9542,0.699,0.4771,-0.4,-0.0773,0.1284,0,1,Stains
1182.0,1185.0,171874.0,171878.0,8.0,3.0,4.0,958.0,108.0,135.0,1362.0,50.0,0.2599,0.3333,0.75,0.0022,1.0,1.0,1.0,0.9031,0.4771,0.6021,0.25,-0.0645,0.1262,0,1,Stains
804.0,808.0,192327.0,192330.0,8.0,4.0,3.0,950.0,105.0,127.0,1360.0,50.0,0.8118,0.3333,0.75,0.0029,1.0,1.0,0.0,0.9031,0.6021,0.4771,-0.25,-0.0723,0.1262,0,1,Stains
517.0,521.0,203197.0,203200.0,9.0,4.0,4.0,1059.0,107.0,132.0,1360.0,50.0,0.7603,0.25,0.75,0.0029,1.0,0.75,0.0,0.9542,0.6021,0.4771,-0.25,-0.0807,0.1262,0,1,Stains
1229.0,1232.0,224240.0,224243.0,6.0,3.0,3.0,718.0,107.0,140.0,1358.0,50.0,0.1856,0.3333,1.0,0.0022,1.0,1.0,0.5,0.7782,0.4771,0.4771,0.0,-0.0651,0.124,0,1,Stains
855.0,861.0,237729.0,237731.0,6.0,6.0,2.0,775.0,118.0,136.0,1358.0,50.0,0.732,0.5,0.3333,0.0044,1.0,1.0,0.0,0.7782,0.7782,0.301,-0.6667,0.0091,0.1262,0,1,Stains
1291.0,1295.0,249736.0,249740.0,10.0,4.0,5.0,1233.0,119.0,132.0,1358.0,50.0,0.0928,0.375,1.0,0.003,1.0,0.8,0.5,1.0,0.6021,0.6021,0.0,-0.0367,0.1292,0,1,Stains
805.0,813.0,273908.0,273912.0,16.0,8.0,4.0,2121.0,114.0,148.0,1358.0,50.0,0.8026,0.5,0.5,0.0059,1.0,1.0,0.0,1.2041,0.9031,0.6021,-0.5,0.0356,0.1417,0,1,Stains
321.0,328.0,294032.0,294036.0,17.0,7.0,4.0,2183.0,121.0,135.0,1358.0,50.0,0.4728,0.3929,0.5714,0.0052,1.0,1.0,0.0,1.2305,0.8451,0.6021,-0.4286,0.0032,0.1384,0,1,Stains
323.0,334.0,367324.0,367330.0,28.0,11.0,7.0,3576.0,120.0,135.0,1358.0,50.0,0.4757,0.5758,0.5454,0.0081,1.0,0.8571,0.0,1.4472,1.0414,0.7782,-0.4545,-0.0022,0.1715,0,1,Stains
617.0,624.0,450379.0,450383.0,16.0,7.0,4.0,2042.0,114.0,140.0,1358.0,50.0,0.9087,0.4286,0.5714,0.0052,1.0,1.0,0.0,1.2041,0.8451,0.6021,-0.4286,-0.0029,0.1384,0,1,Stains
647.0,667.0,483796.0,483808.0,67.0,23.0,13.0,7595.0,92.0,132.0,1360.0,50.0,0.9515,0.7208,0.6,0.0147,0.8696,0.9231,0.0,1.8261,1.301,1.0792,-0.4,-0.1144,0.3977,0,1,Stains
805.0,811.0,598090.0,598094.0,16.0,6.0,4.0,2034.0,110.0,140.0,1360.0,50.0,0.8073,0.3333,0.6667,0.0044,1.0,1.0,0.0,1.2041,0.7782,0.6021,-0.3333,-0.0068,0.1353,0,1,Stains
475.0,482.0,626952.0,626956.0,18.0,7.0,4.0,2319.0,112.0,140.0,1360.0,50.0,0.6985,0.3571,0.5714,0.0052,1.0,1.0,0.0,1.2553,0.8451,0.6021,-0.4286,0.0065,0.1384,0,1,Stains
321.0,329.0,679386.0,679391.0,17.0,12.0,5.0,2193.0,121.0,140.0,1358.0,50.0,0.4728,0.575,0.625,0.0059,0.6667,1.0,0.0,1.2305,0.9031,0.699,-0.375,0.0078,0.1483,0,1,Stains
696.0,706.0,762234.0,762239.0,26.0,13.0,7.0,3330.0,120.0,140.0,1358.0,50.0,0.9602,0.48,0.5,0.0074,0.7692,0.7143,0.0,1.415,1.0,0.699,-0.5,0.0006,0.1569,0,1,Stains
1241.0,1248.0,796972.0,796976.0,18.0,7.0,5.0,2318.0,122.0,141.0,1356.0,50.0,0.1593,0.3571,0.5714,0.0052,1.0,0.8,0.0,1.2553,0.8451,0.6021,-0.4286,0.0061,0.1384,0,1,Stains
1196.0,1202.0,818584.0,818589.0,17.0,7.0,6.0,2267.0,129.0,142.0,1358.0,50.0,0.2298,0.4333,0.8333,0.0044,0.8571,0.8333,0.0,1.2305,0.7782,0.699,-0.1667,0.0418,0.14,0,1,Stains
489.0,494.0,847972.0,847976.0,16.0,6.0,4.0,2020.0,106.0,141.0,1358.0,50.0,0.7202,0.2,0.8,0.0037,0.8333,1.0,0.0,1.2041,0.699,0.6021,-0.2,-0.0137,0.1322,0,1,Stains
861.0,866.0,858604.0,858608.0,17.0,7.0,4.0,2214.0,114.0,142.0,1356.0,50.0,0.7227,0.15,0.8,0.0037,0.7143,1.0,0.0,1.2305,0.699,0.6021,-0.2,0.0175,0.1322,0,1,Stains
765.0,771.0,879259.0,879265.0,16.0,9.0,8.0,2069.0,123.0,140.0,1358.0,50.0,0.8645,0.5556,1.0,0.0044,0.6667,0.75,0.5,1.2041,0.7782,0.7782,0.0,0.0103,0.1449,0,1,Stains
563.0,568.0,888672.0,888676.0,17.0,6.0,4.0,2157.0,113.0,141.0,1356.0,50.0,0.8304,0.15,0.8,0.0037,0.8333,1.0,0.0,1.2305,0.699,0.6021,-0.2,-0.0087,0.1322,0,1,Stains
816.0,822.0,899659.0,899665.0,18.0,8.0,6.0,2384.0,127.0,141.0,1358.0,50.0,0.7894,0.5,1.0,0.0044,0.75,1.0,0.5,1.2553,0.7782,0.7782,0.0,0.0347,0.1449,0,1,Stains
